entry_time,entry_price,direction,sl_price,tp_price,position_size,consecutive_losses_at_entry,risk_percentage,marking_candle_time,marking_candle_high,marking_candle_low,pivot_type,pivot_price,pivot_time,entry_idx,status,exit_reason,exit_time,exit_price,pl_points,pl_rupees
2018-09-06 10:28:00,11507.65,long,11504.3,,1,9,0.8,2018-09-06 10:28:00,11507.55,11504.3,high,11438.7,2018-09-05 13:30:00,338565,closed,SL,2018-09-06 10:27:00,11504.3,-3.350000000000364,-83.7500000000091
2018-09-06 15:18:00,11538.45,long,11533.55,,1,10,0.8,2018-09-06 15:18:00,11538.35,11533.55,high,11487.55,2018-09-06 12:05:00,338855,closed,SL,2018-09-06 15:17:00,11533.55,-4.900000000001455,-122.50000000003638
2018-09-07 10:13:00,11530.2,long,11527.5,,1,11,0.8,2018-09-07 10:13:00,11530.1,11527.5,high,11473.25,2018-09-06 13:15:00,338925,closed,SL,2018-09-07 10:12:00,11527.5,-2.7000000000007276,-67.50000000001819
2018-09-07 14:55:00,11599.95,long,11597.2,,1,12,0.4,2018-09-07 14:55:00,11599.85,11597.2,high,11560.9,2018-09-07 11:40:00,339207,closed,SL,2018-09-07 14:52:00,11597.2,-2.75,-68.75
2018-09-10 09:53:00,11528.65,short,11532.25,,1,13,0.4,2018-09-10 09:53:00,11532.25,11528.75,low,11542.4,2018-09-07 12:55:00,339280,closed,SL,2018-09-10 09:52:00,11532.25,-3.600000000000364,-90.0000000000091
2018-09-10 10:26:00,11516.699999999999,short,11520.65,,1,14,0.4,2018-09-10 10:26:00,11520.65,11516.8,low,11558.85,2018-09-07 13:25:00,339313,closed,SL,2018-09-10 10:22:00,11520.65,-3.9500000000007276,-98.75000000001819
2018-09-10 11:24:00,11490.35,short,11493.15,,1,15,0.2,2018-09-10 11:24:00,11493.15,11490.45,low,11563.6,2018-09-07 14:25:00,339371,closed,SL,2018-09-10 11:22:00,11493.15,-2.7999999999992724,-69.99999999998181
2018-09-10 12:18:00,11455.1,short,11460.0,,1,16,0.2,2018-09-10 12:18:00,11460.0,11455.2,low,11581.6,2018-09-07 15:20:00,339425,closed,SL,2018-09-10 12:17:00,11460.0,-4.899999999999636,-122.4999999999909
2018-09-10 13:18:00,11468.25,short,11471.95,,1,17,0.2,2018-09-10 13:18:00,11471.95,11468.35,low,11496.55,2018-09-10 10:05:00,339485,closed,SL,2018-09-10 13:17:00,11471.95,-3.7000000000007276,-92.50000000001819
2018-09-11 10:18:00,11437.6,short,11441.9,,1,18,0.1,2018-09-11 10:18:00,11441.9,11437.7,low,11456.45,2018-09-10 13:20:00,339680,closed,EOD_CLOSE,2018-09-10 15:25:00,11415.3,22.30000000000109,557.5000000000273
2018-09-11 14:23:00,11331.65,short,11335.05,,1,0,2.0,2018-09-11 14:23:00,11335.05,11331.75,low,11428.9,2018-09-11 11:10:00,339925,closed,SL,2018-09-11 14:22:00,11335.05,-3.399999999999636,-84.9999999999909
2018-09-11 15:28:00,11282.8,short,11286.75,,1,1,2.0,2018-09-11 15:28:00,11286.75,11282.9,low,11401.25,2018-09-11 12:15:00,339990,closed,SL,2018-09-11 15:27:00,11286.75,-3.9500000000007276,-98.75000000001819
2018-09-12 14:31:00,11376.45,long,11369.1,,1,2,2.0,2018-09-12 14:31:00,11376.35,11369.1,high,11312.1,2018-09-12 11:15:00,340308,closed,SL,2018-09-12 14:27:00,11369.1,-7.350000000000364,-183.7500000000091
2018-09-14 10:59:00,11460.15,long,11455.2,,1,3,1.6,2018-09-14 10:59:00,11460.05,11455.2,high,11368.4,2018-09-12 14:00:00,340471,closed,SL,2018-09-14 11:32:00,11455.2,-4.949999999998909,-123.74999999997272
2018-09-14 11:45:00,11446.45,long,11440.5,,1,4,1.6,2018-09-14 11:45:00,11446.35,11440.5,high,11373.3,2018-09-12 14:45:00,340517,closed,SL,2018-09-14 11:42:00,11440.5,-5.950000000000728,-148.7500000000182
2018-09-14 12:44:00,11463.65,long,11460.15,,1,5,1.2,2018-09-14 12:44:00,11463.55,11460.15,high,11451.65,2018-09-14 09:30:00,340576,closed,SL,2018-09-14 12:42:00,11460.15,-3.5,-87.5
2018-09-17 10:23:00,11413.3,short,11416.95,,1,6,1.2,2018-09-17 10:23:00,11416.95,11413.4,low,11479.7,2018-09-14 13:25:00,340810,closed,SL,2018-09-17 10:22:00,11416.95,-3.650000000001455,-91.25000000003638
2018-09-17 11:03:00,11379.15,short,11382.1,,1,7,1.2,2018-09-17 11:03:00,11382.1,11379.25,low,11472.85,2018-09-14 14:05:00,340850,closed,SL,2018-09-17 11:02:00,11382.1,-2.9500000000007276,-73.75000000001819
2018-09-18 09:38:00,11381.1,short,11387.05,,1,8,0.8,2018-09-18 09:38:00,11387.05,11381.2,low,11398.4,2018-09-17 12:40:00,341140,closed,SL,2018-09-18 09:37:00,11387.05,-5.949999999998909,-148.74999999997272
2018-09-18 09:57:00,11362.6,short,11365.45,,1,9,0.8,2018-09-18 09:57:00,11365.45,11362.7,low,11398.65,2018-09-17 12:55:00,341159,closed,SL,2018-09-18 09:52:00,11365.45,-2.850000000000364,-71.2500000000091
2018-09-19 10:16:00,11301.05,short,11304.7,,1,10,0.8,2018-09-19 10:16:00,11304.7,11301.15,low,11365.0,2018-09-18 13:15:00,341553,closed,SL,2018-09-19 10:12:00,11304.7,-3.650000000001455,-91.25000000003638
2018-09-19 11:09:00,11308.05,short,11310.4,,1,11,0.8,2018-09-19 11:09:00,11310.4,11308.15,low,11352.0,2018-09-18 14:10:00,341606,closed,SL,2018-09-19 11:07:00,11310.4,-2.350000000000364,-58.750000000009095
2018-09-19 10:43:00,11318.5,short,11322.05,,1,11,0.8,2018-09-19 10:43:00,11322.05,11318.6,low,11348.45,2018-09-18 13:45:00,341580,closed,EOD_CLOSE,2018-09-18 15:25:00,11302.35,16.149999999999636,403.7499999999909
2018-09-19 14:38:00,11219.65,short,11225.1,,1,0,2.0,2018-09-19 14:38:00,11225.1,11219.75,low,11307.6,2018-09-19 11:25:00,341815,closed,SL,2018-09-19 14:37:00,11225.1,-5.450000000000728,-136.2500000000182
2018-09-21 14:46:00,11043.65,short,11049.45,,1,1,2.0,2018-09-21 14:46:00,11049.45,11043.75,low,11293.45,2018-09-21 11:30:00,342198,closed,SL,2018-09-21 14:42:00,11049.45,-5.800000000001091,-145.00000000002728
2018-09-24 13:03:00,10992.199999999999,short,10999.55,,1,2,2.0,2018-09-24 13:03:00,10999.55,10992.3,low,11063.7,2018-09-24 09:50:00,342470,closed,SL,2018-09-24 13:02:00,10999.55,-7.350000000000364,-183.7500000000091
2018-09-24 14:43:00,10997.35,short,11002.35,,1,3,1.6,2018-09-24 14:43:00,11002.35,10997.45,low,11034.75,2018-09-24 11:30:00,342570,closed,SL,2018-09-24 14:42:00,11002.35,-5.0,-125.0
2018-09-25 10:48:00,11002.7,long,10992.05,,1,4,1.6,2018-09-25 10:48:00,11002.6,10992.05,high,10986.85,2018-09-24 13:50:00,342710,closed,SL,2018-09-25 10:47:00,10992.05,-10.650000000001455,-266.2500000000364
2018-09-25 12:23:00,10997.1,long,10992.25,,1,5,1.2,2018-09-25 12:23:00,10997.0,10992.25,high,10974.7,2018-09-24 15:25:00,342805,closed,SL,2018-09-25 12:22:00,10992.25,-4.850000000000364,-121.2500000000091
2018-09-26 13:48:00,11001.85,short,11008.7,,1,6,1.2,2018-09-26 13:48:00,11008.7,11001.95,low,11043.25,2018-09-26 10:35:00,343265,closed,SL,2018-09-26 13:47:00,11008.7,-6.850000000000364,-171.2500000000091
2018-09-26 14:58:00,11052.550000000001,long,11044.65,,1,7,1.2,2018-09-26 14:58:00,11052.45,11044.65,high,11042.55,2018-09-26 11:45:00,343335,closed,SL,2018-09-26 14:57:00,11044.65,-7.900000000001455,-197.50000000003638
2018-09-27 09:31:00,11073.550000000001,long,11070.15,,1,8,0.8,2018-09-27 09:31:00,11073.45,11070.15,high,11054.9,2018-09-26 12:30:00,343383,closed,SL,2018-09-27 09:27:00,11070.15,-3.400000000001455,-85.00000000003638
2018-09-27 10:30:00,11056.550000000001,long,11049.8,,1,9,0.8,2018-09-27 10:30:00,11056.45,11049.8,high,11031.55,2018-09-26 13:30:00,343442,closed,SL,2018-09-27 10:27:00,11049.8,-6.750000000001819,-168.75000000004547
2018-09-27 13:18:00,10986.699999999999,short,10990.4,,1,10,0.8,2018-09-27 13:18:00,10990.4,10986.8,low,11044.25,2018-09-27 10:05:00,343610,closed,SL,2018-09-27 13:17:00,10990.4,-3.7000000000007276,-92.50000000001819
2018-09-28 13:04:00,10996.35,long,10989.4,,1,11,0.8,2018-09-28 13:04:00,10996.25,10989.4,high,10983.85,2018-09-28 09:50:00,343971,closed,SL,2018-09-28 13:02:00,10989.4,-6.950000000000728,-173.7500000000182
2018-09-28 14:18:00,10906.35,short,10913.8,,1,12,0.4,2018-09-28 14:18:00,10913.8,10906.45,low,10973.0,2018-09-28 11:05:00,344045,closed,SL,2018-09-28 14:17:00,10913.8,-7.449999999998909,-186.24999999997272
2018-10-01 09:33:00,10882.449999999999,short,10890.1,,1,13,0.4,2018-10-01 09:33:00,10890.1,10882.55,low,10959.55,2018-09-28 12:35:00,344135,closed,SL,2018-10-01 09:32:00,10890.1,-7.650000000001455,-191.25000000003638
2018-10-01 10:21:00,10873.6,short,10879.8,,1,14,0.4,2018-10-01 10:21:00,10879.8,10873.7,low,10964.3,2018-09-28 13:20:00,344183,closed,SL,2018-10-01 10:17:00,10879.8,-6.199999999998909,-154.99999999997272
2018-10-01 09:53:00,10892.15,short,10900.0,,1,14,0.4,2018-10-01 09:53:00,10900.0,10892.25,low,10965.9,2018-09-28 12:55:00,344155,closed,PIVOT_TRAIL,2018-10-01 10:32:00,10898.9,-6.75,-168.75
2018-09-28 15:29:00,10926.949999999999,short,10936.55,,1,13,0.4,2018-09-28 15:29:00,10936.55,10927.05,low,10980.5,2018-09-28 12:15:00,344116,closed,EOD_CLOSE,2018-09-28 15:25:00,10856.65,70.29999999999927,1757.4999999999818
2018-10-01 14:33:00,10955.0,long,10948.6,,1,0,2.0,2018-10-01 14:33:00,10954.9,10948.6,high,10870.25,2018-10-01 11:20:00,344435,closed,SL,2018-10-01 14:32:00,10948.6,-6.399999999999636,-159.9999999999909
2018-10-01 15:26:00,11029.050000000001,long,11022.55,,1,1,2.0,2018-10-01 15:26:00,11028.95,11022.55,high,10860.75,2018-10-01 12:10:00,344488,closed,SL,2018-10-01 15:22:00,11022.55,-6.500000000001819,-162.50000000004547
2018-10-04 10:56:00,10665.55,short,10673.4,,1,2,2.0,2018-10-04 10:56:00,10673.4,10665.65,low,10932.3,2018-10-03 13:55:00,344968,closed,SL,2018-10-04 10:52:00,10673.4,-7.850000000000364,-196.2500000000091
2018-10-04 11:58:00,10591.75,short,10597.95,,1,3,1.6,2018-10-04 11:58:00,10597.95,10591.85,low,10854.1,2018-10-03 15:00:00,345030,closed,SL,2018-10-04 11:57:00,10597.95,-6.200000000000728,-155.0000000000182
2018-10-04 12:24:00,10622.35,short,10630.35,,1,4,1.6,2018-10-04 12:24:00,10630.35,10622.45,low,10844.3,2018-10-03 15:25:00,345056,closed,SL,2018-10-04 12:22:00,10630.35,-8.0,-200.0
2018-10-04 13:13:00,10616.0,short,10625.45,,1,5,1.2,2018-10-04 13:13:00,10625.45,10616.1,low,10672.45,2018-10-04 10:00:00,345105,closed,SL,2018-10-04 13:12:00,10625.45,-9.450000000000728,-236.2500000000182
2018-10-04 12:54:00,10631.6,short,10638.25,,1,5,1.2,2018-10-04 12:54:00,10638.25,10631.7,low,10690.95,2018-10-04 09:40:00,345086,closed,SL,2018-10-04 14:52:00,10638.25,-6.649999999999636,-166.2499999999909
2018-10-05 10:19:00,10461.449999999999,short,10471.25,,1,7,1.2,2018-10-05 10:19:00,10471.25,10461.55,low,10601.0,2018-10-04 13:20:00,345306,closed,SL,2018-10-05 10:17:00,10471.25,-9.800000000001091,-245.00000000002728
2018-10-05 11:38:00,10465.75,short,10470.15,,1,8,0.8,2018-10-05 11:38:00,10470.15,10465.85,low,10624.35,2018-10-04 14:40:00,345385,closed,SL,2018-10-05 11:37:00,10470.15,-4.399999999999636,-109.9999999999909
2018-10-05 11:55:00,10441.25,short,10445.7,,1,9,0.8,2018-10-05 11:55:00,10445.7,10441.35,low,10629.0,2018-10-04 14:55:00,345402,closed,SL,2018-10-05 11:52:00,10445.7,-4.450000000000728,-111.25000000001819
2018-10-05 12:25:00,10435.449999999999,short,10440.0,,1,10,0.8,2018-10-05 12:25:00,10440.0,10435.55,low,10551.85,2018-10-04 15:25:00,345432,closed,SL,2018-10-05 12:22:00,10440.0,-4.550000000001091,-113.75000000002728
2018-10-05 11:00:00,10476.25,short,10480.5,,1,8,0.8,2018-10-05 11:00:00,10480.5,10476.35,low,10576.55,2018-10-04 14:00:00,345347,closed,EOD_CLOSE,2018-10-04 15:25:00,10437.3,38.95000000000073,973.7500000000182
2018-10-08 10:33:00,10320.9,short,10327.05,,1,0,2.0,2018-10-08 10:33:00,10327.05,10321.0,low,10411.05,2018-10-05 13:35:00,345695,closed,SL,2018-10-08 10:32:00,10327.05,-6.149999999999636,-153.7499999999909
2018-10-08 11:36:00,10368.75,short,10376.7,,1,1,2.0,2018-10-08 11:36:00,10376.7,10368.85,low,10376.7,2018-10-05 14:35:00,345758,closed,SL,2018-10-08 11:32:00,10376.7,-7.950000000000728,-198.7500000000182
2018-10-08 13:28:00,10287.15,short,10297.3,,1,2,2.0,2018-10-08 13:28:00,10297.3,10287.25,low,10290.2,2018-10-08 10:15:00,345870,closed,SL,2018-10-08 13:27:00,10297.3,-10.149999999999636,-253.7499999999909
2018-10-09 14:21:00,10340.6,long,10334.4,,1,3,1.6,2018-10-09 14:21:00,10340.5,10334.4,high,10333.4,2018-10-09 11:05:00,346298,closed,SL,2018-10-09 14:17:00,10334.4,-6.200000000000728,-155.0000000000182
2018-10-10 13:28:00,10456.300000000001,long,10454.15,,1,4,1.6,2018-10-10 13:28:00,10456.2,10454.15,high,10413.9,2018-10-10 10:15:00,346620,closed,SL,2018-10-10 13:27:00,10454.15,-2.150000000001455,-53.75000000003638
2018-10-11 11:07:00,10187.699999999999,short,10191.4,,1,5,1.2,2018-10-11 11:07:00,10191.4,10187.8,low,10440.6,2018-10-10 14:05:00,346854,closed,SL,2018-10-11 11:02:00,10191.4,-3.7000000000007276,-92.50000000001819
2018-10-12 09:23:00,10394.95,long,10387.75,,1,6,1.2,2018-10-12 09:23:00,10394.85,10387.75,high,10279.45,2018-10-11 12:25:00,347125,closed,SL,2018-10-12 09:22:00,10387.75,-7.200000000000728,-180.0000000000182
2018-10-12 12:18:00,10451.25,long,10448.8,,1,7,1.2,2018-10-12 12:18:00,10451.15,10448.8,high,10251.35,2018-10-11 15:20:00,347300,closed,SL,2018-10-12 12:17:00,10448.8,-2.4500000000007276,-61.25000000001819
2018-10-12 10:58:00,10437.7,long,10434.9,,1,7,1.2,2018-10-12 10:58:00,10437.6,10434.9,high,10300.2,2018-10-11 14:00:00,347220,closed,PIVOT_TRAIL,2018-10-12 13:57:00,10469.35,31.649999999999636,791.2499999999909
2018-10-12 13:58:00,10471.85,long,10467.05,,1,8,0.8,2018-10-12 13:58:00,10471.75,10467.05,high,10441.4,2018-10-12 10:45:00,347400,closed,SL,2018-10-12 13:57:00,10467.05,-4.800000000001091,-120.00000000002728
2018-10-12 15:08:00,10483.5,long,10479.5,,1,1,2.0,2018-10-12 15:08:00,10483.4,10479.5,high,10459.05,2018-10-12 11:55:00,347470,closed,SL,2018-10-12 15:07:00,10479.5,-4.0,-100.0
2018-10-15 09:18:00,10479.300000000001,long,10469.75,,1,2,2.0,2018-10-15 09:18:00,10479.2,10469.75,high,10454.3,2018-10-12 12:20:00,347495,closed,SL,2018-10-15 09:17:00,10469.75,-9.550000000001091,-238.75000000002728
2018-10-15 09:58:00,10425.4,short,10429.65,,1,3,1.6,2018-10-15 09:58:00,10429.65,10425.5,low,10444.25,2018-10-12 13:00:00,347535,closed,SL,2018-10-15 09:57:00,10429.65,-4.25,-106.25
2018-10-15 13:23:00,10515.65,long,10512.35,,1,4,1.6,2018-10-15 13:23:00,10515.55,10512.35,high,10454.75,2018-10-15 10:10:00,347740,closed,SL,2018-10-15 13:22:00,10512.35,-3.2999999999992724,-82.49999999998181
2018-10-15 14:00:00,10458.45,long,10451.8,,1,5,1.2,2018-10-15 14:00:00,10458.35,10451.8,high,10446.45,2018-10-15 10:45:00,347777,closed,SL,2018-10-15 13:57:00,10451.8,-6.650000000001455,-166.25000000003638
2018-10-15 14:28:00,10466.45,long,10460.7,,1,6,1.2,2018-10-15 14:28:00,10466.35,10460.7,high,10425.55,2018-10-15 11:15:00,347805,closed,SL,2018-10-15 14:27:00,10460.7,-5.75,-143.75
2018-10-16 09:26:00,10568.2,long,10561.8,,1,7,1.2,2018-10-16 09:26:00,10568.1,10561.8,high,10479.75,2018-10-15 12:25:00,347878,closed,SL,2018-10-16 09:22:00,10561.8,-6.400000000001455,-160.00000000003638
2018-10-16 09:58:00,10587.4,long,10583.8,,1,8,0.8,2018-10-16 09:58:00,10587.3,10583.8,high,10484.7,2018-10-15 13:00:00,347910,closed,SL,2018-10-16 09:57:00,10583.8,-3.600000000000364,-90.0000000000091
2018-10-16 15:08:00,10592.2,long,10587.35,,1,9,0.8,2018-10-16 15:08:00,10592.1,10587.35,high,10568.5,2018-10-16 11:55:00,348220,closed,SL,2018-10-16 15:27:00,10587.35,-4.850000000000364,-121.2500000000091
2018-10-17 12:43:00,10596.1,short,10599.7,,1,10,0.8,2018-10-17 12:43:00,10599.7,10596.2,low,10645.35,2018-10-17 09:30:00,348450,closed,SL,2018-10-17 12:42:00,10599.7,-3.600000000000364,-90.0000000000091
2018-10-17 13:13:00,10557.6,short,10560.65,,1,11,0.8,2018-10-17 13:13:00,10560.65,10557.7,low,10614.25,2018-10-17 10:00:00,348480,closed,SL,2018-10-17 13:12:00,10560.65,-3.0499999999992724,-76.24999999998181
2018-10-19 09:28:00,10368.949999999999,short,10374.1,,1,12,0.4,2018-10-19 09:28:00,10374.1,10369.05,low,10587.55,2018-10-17 12:30:00,348630,closed,SL,2018-10-19 09:27:00,10374.1,-5.150000000001455,-128.75000000003638
2018-10-19 09:43:00,10309.05,short,10316.6,,1,13,0.4,2018-10-19 09:43:00,10316.6,10309.15,low,10580.7,2018-10-17 12:45:00,348645,closed,SL,2018-10-19 09:52:00,10316.6,-7.550000000001091,-188.75000000002728
2018-10-19 10:28:00,10322.85,short,10328.1,,1,14,0.4,2018-10-19 10:28:00,10328.1,10322.95,low,10532.85,2018-10-17 13:30:00,348690,closed,SL,2018-10-19 10:27:00,10328.1,-5.25,-131.25
2018-10-19 11:28:00,10328.85,short,10334.15,,1,15,0.2,2018-10-19 11:28:00,10334.15,10328.95,low,10472.4,2018-10-17 14:30:00,348750,closed,SL,2018-10-19 11:27:00,10334.15,-5.299999999999272,-132.4999999999818
2018-10-19 12:03:00,10338.4,short,10340.4,,1,16,0.2,2018-10-19 12:03:00,10340.4,10338.5,low,10436.65,2018-10-17 15:05:00,348785,closed,SL,2018-10-19 12:02:00,10340.4,-2.0,-50.0
2018-10-22 14:48:00,10277.15,short,10283.25,,1,17,0.2,2018-10-22 14:48:00,10283.25,10277.25,low,10307.4,2018-10-22 11:35:00,349325,closed,SL,2018-10-22 14:47:00,10283.25,-6.100000000000364,-152.5000000000091
2018-10-23 11:44:00,10178.0,short,10182.6,,1,18,0.1,2018-10-23 11:44:00,10182.6,10178.1,low,10277.25,2018-10-22 14:45:00,349516,closed,SL,2018-10-23 11:42:00,10182.6,-4.600000000000364,-115.0000000000091
2018-10-23 12:08:00,10185.0,short,10189.45,,1,19,0.1,2018-10-23 12:08:00,10189.45,10185.1,low,10224.5,2018-10-22 15:10:00,349540,closed,SL,2018-10-23 12:22:00,10189.45,-4.450000000000728,-111.25000000001819
2018-10-23 14:09:00,10121.699999999999,short,10126.1,,1,20,0.1,2018-10-23 14:09:00,10126.1,10121.8,low,10183.2,2018-10-23 10:55:00,349661,closed,SL,2018-10-23 14:07:00,10126.1,-4.400000000001455,-110.00000000003638
2018-10-23 14:48:00,10133.6,short,10139.2,,1,21,0.1,2018-10-23 14:48:00,10139.2,10133.7,low,10170.7,2018-10-23 11:35:00,349700,closed,SL,2018-10-23 14:47:00,10139.2,-5.600000000000364,-140.0000000000091
2018-10-24 11:15:00,10182.15,long,10180.0,,1,22,0.1,2018-10-24 11:15:00,10182.05,10180.0,high,10136.0,2018-10-23 14:15:00,349862,closed,SL,2018-10-24 11:12:00,10180.0,-2.149999999999636,-53.749999999990905
2018-10-24 13:13:00,10187.65,short,10190.85,,1,23,0.1,2018-10-24 13:13:00,10190.85,10187.75,low,10206.4,2018-10-24 10:00:00,349980,closed,SL,2018-10-24 13:12:00,10190.85,-3.2000000000007276,-80.00000000001819
2018-10-24 14:14:00,10138.3,short,10146.95,,1,24,0.1,2018-10-24 14:14:00,10146.95,10138.4,low,10160.5,2018-10-24 11:00:00,350041,closed,SL,2018-10-24 14:12:00,10146.95,-8.650000000001455,-216.25000000003638
2018-10-25 09:32:00,10139.4,short,10144.1,,1,25,0.1,2018-10-25 09:32:00,10144.1,10139.5,low,10184.1,2018-10-24 12:30:00,350134,closed,SL,2018-10-25 09:42:00,10144.1,-4.700000000000728,-117.50000000001819
2018-10-25 13:30:00,10158.300000000001,long,10153.55,,1,26,0.1,2018-10-25 13:30:00,10158.2,10153.55,high,10138.5,2018-10-25 10:15:00,350372,closed,SL,2018-10-25 13:27:00,10153.55,-4.750000000001819,-118.75000000004547
2018-10-25 14:13:00,10143.5,long,10140.9,,1,27,0.1,2018-10-25 14:13:00,10143.4,10140.9,high,10111.65,2018-10-25 11:00:00,350415,closed,SL,2018-10-25 14:12:00,10140.9,-2.600000000000364,-65.0000000000091
2018-10-25 15:28:00,10139.45,long,10136.15,,1,28,0.1,2018-10-25 15:28:00,10139.35,10136.15,high,10129.3,2018-10-25 12:15:00,350490,closed,SL,2018-10-25 15:27:00,10136.15,-3.3000000000010914,-82.50000000002728
2018-10-26 09:38:00,10006.15,short,10015.0,,1,29,0.1,2018-10-26 09:38:00,10015.0,10006.25,low,10094.0,2018-10-25 12:40:00,350515,closed,SL,2018-10-26 09:37:00,10015.0,-8.850000000000364,-221.2500000000091
2018-10-26 11:36:00,10071.949999999999,short,10077.3,,1,30,0.1,2018-10-26 11:36:00,10077.3,10072.05,low,10129.05,2018-10-25 14:35:00,350633,closed,SL,2018-10-26 11:32:00,10077.3,-5.350000000000364,-133.7500000000091
2018-10-26 15:21:00,10023.5,short,10029.8,,1,31,0.1,2018-10-26 15:21:00,10029.8,10023.6,low,10074.35,2018-10-26 12:05:00,350858,closed,SL,2018-10-26 15:17:00,10029.8,-6.299999999999272,-157.4999999999818
2018-10-29 12:44:00,10138.95,long,10131.45,,1,32,0.1,2018-10-29 12:44:00,10138.85,10131.45,high,10087.7,2018-10-29 09:30:00,351076,closed,SL,2018-10-29 12:42:00,10131.45,-7.5,-187.5
2018-10-29 13:58:00,10175.1,long,10171.05,,1,33,0.1,2018-10-29 13:58:00,10175.0,10171.05,high,10101.8,2018-10-29 10:45:00,351150,closed,SL,2018-10-29 13:57:00,10171.05,-4.050000000001091,-101.25000000002728
2018-10-29 15:23:00,10274.25,long,10267.75,,1,34,0.1,2018-10-29 15:23:00,10274.15,10267.75,high,10129.65,2018-10-29 12:10:00,351235,closed,SL,2018-10-29 15:22:00,10267.75,-6.5,-162.5
2018-10-30 09:48:00,10244.550000000001,long,10239.6,,1,35,0.1,2018-10-30 09:48:00,10244.45,10239.6,high,10160.8,2018-10-29 12:50:00,351275,closed,SL,2018-10-30 09:47:00,10239.6,-4.950000000000728,-123.75000000001819
2018-10-30 14:09:00,10229.0,short,10233.7,,1,36,0.1,2018-10-30 14:09:00,10233.7,10229.1,low,10252.1,2018-10-30 10:55:00,351536,closed,SL,2018-10-30 14:07:00,10233.7,-4.700000000000728,-117.50000000001819
2018-10-30 14:44:00,10179.1,short,10183.35,,1,37,0.1,2018-10-30 14:44:00,10183.35,10179.2,low,10218.0,2018-10-30 11:30:00,351571,closed,SL,2018-10-30 14:42:00,10183.35,-4.25,-106.25
2018-10-31 10:32:00,10126.4,short,10132.3,,1,38,0.1,2018-10-31 10:32:00,10132.3,10126.5,low,10220.6,2018-10-30 13:30:00,351694,closed,SL,2018-10-31 10:27:00,10132.3,-5.899999999999636,-147.4999999999909
2018-10-31 12:19:00,10241.85,long,10235.2,,1,39,0.1,2018-10-31 12:19:00,10241.75,10235.2,high,10207.65,2018-10-30 15:20:00,351801,closed,SL,2018-10-31 12:17:00,10235.2,-6.649999999999636,-166.2499999999909
2018-11-02 09:58:00,10534.800000000001,long,10530.45,,1,40,0.1,2018-11-02 09:58:00,10534.7,10530.45,high,10397.15,2018-11-01 13:00:00,352410,closed,SL,2018-11-02 09:57:00,10530.45,-4.350000000000364,-108.7500000000091
2018-11-02 12:43:00,10568.4,long,10565.05,,1,41,0.1,2018-11-02 12:43:00,10568.3,10565.05,high,10513.55,2018-11-02 09:30:00,352575,closed,SL,2018-11-02 12:42:00,10565.05,-3.350000000000364,-83.7500000000091
2018-11-05 10:38:00,10519.449999999999,short,10523.1,,1,42,0.1,2018-11-05 10:38:00,10523.1,10519.55,low,10569.4,2018-11-02 13:40:00,352825,closed,SL,2018-11-05 10:37:00,10523.1,-3.650000000001455,-91.25000000003638
2018-11-05 11:23:00,10490.55,short,10493.85,,1,43,0.1,2018-11-05 11:23:00,10493.85,10490.65,low,10533.8,2018-11-02 14:25:00,352870,closed,SL,2018-11-05 11:47:00,10493.85,-3.3000000000010914,-82.50000000002728
2018-11-05 11:49:00,10491.5,short,10495.8,,1,43,0.1,2018-11-05 11:49:00,10495.8,10491.6,low,10527.75,2018-11-02 14:50:00,352896,closed,SL,2018-11-05 11:47:00,10495.8,-4.299999999999272,-107.49999999998181
2018-11-05 12:21:00,10505.25,short,10509.6,,1,45,0.1,2018-11-05 12:21:00,10509.6,10505.35,low,10541.35,2018-11-02 15:20:00,352928,closed,SL,2018-11-05 12:17:00,10509.6,-4.350000000000364,-108.7500000000091
2018-11-05 13:11:00,10506.6,short,10509.45,,1,46,0.1,2018-11-05 13:11:00,10509.45,10506.7,low,10517.55,2018-11-05 09:55:00,352978,closed,SL,2018-11-05 13:12:00,10509.45,-2.850000000000364,-71.2500000000091
2018-11-05 13:43:00,10491.65,short,10495.7,,1,47,0.1,2018-11-05 13:43:00,10495.7,10491.75,low,10516.7,2018-11-05 10:30:00,353010,closed,SL,2018-11-05 15:17:00,10495.7,-4.050000000001091,-101.25000000002728
2018-11-06 09:34:00,10600.25,long,10592.85,,1,48,0.1,2018-11-06 09:34:00,10600.15,10592.85,high,10520.8,2018-11-05 12:35:00,353136,closed,SL,2018-11-06 09:32:00,10592.85,-7.399999999999636,-184.9999999999909
2018-11-06 10:18:00,10571.300000000001,long,10569.0,,1,49,0.1,2018-11-06 10:18:00,10571.2,10569.0,high,10516.85,2018-11-05 13:20:00,353180,closed,SL,2018-11-06 10:17:00,10569.0,-2.3000000000010914,-57.500000000027285
2018-11-06 11:33:00,10556.4,long,10554.15,,1,50,0.1,2018-11-06 11:33:00,10556.3,10554.15,high,10509.75,2018-11-05 14:35:00,353255,closed,SL,2018-11-06 11:52:00,10554.15,-2.25,-56.25
2018-11-06 12:14:00,10562.5,long,10557.0,,1,51,0.1,2018-11-06 12:14:00,10562.4,10557.0,high,10536.8,2018-11-05 15:15:00,353296,closed,SL,2018-11-06 12:12:00,10557.0,-5.5,-137.5
